DateTime;doy;nd_id;erg_tot
2015-06-14 00:00:00.000000;165;TRANSP_H2;4852.186032
2015-06-15 00:00:00.000000;166;TRANSP_H2;4852.186032
2015-06-16 00:00:00.000000;167;TRANSP_H2;4852.186032
2015-06-17 00:00:00.000000;168;TRANSP_H2;4852.186032
2015-06-18 00:00:00.000000;169;TRANSP_H2;4852.186032
2015-06-19 00:00:00.000000;170;TRANSP_H2;4852.186032
2015-06-20 00:00:00.000000;171;TRANSP_H2;4852.186032
2015-06-21 00:00:00.000000;172;TRANSP_H2;4852.186032
2015-06-22 00:00:00.000000;173;TRANSP_H2;4852.186032
2015-06-23 00:00:00.000000;174;TRANSP_H2;4852.186032
2015-06-24 00:00:00.000000;175;TRANSP_H2;4852.186032
2015-06-25 00:00:00.000000;176;TRANSP_H2;4852.186032
2015-06-26 00:00:00.000000;177;TRANSP_H2;4852.186032
2015-06-27 00:00:00.000000;178;TRANSP_H2;4852.186032
2015-06-28 00:00:00.000000;179;TRANSP_H2;4852.186032
2015-06-29 00:00:00.000000;180;TRANSP_H2;4852.186032
2015-06-30 00:00:00.000000;181;TRANSP_H2;4852.186032
2015-07-01 00:00:00.000000;182;TRANSP_H2;4852.186032
2015-07-02 00:00:00.000000;183;TRANSP_H2;4852.186032
2015-07-03 00:00:00.000000;184;TRANSP_H2;4852.186032
2015-07-04 00:00:00.000000;185;TRANSP_H2;4852.186032
2015-07-05 00:00:00.000000;186;TRANSP_H2;4852.186032
2015-07-06 00:00:00.000000;187;TRANSP_H2;4852.186032
2015-07-07 00:00:00.000000;188;TRANSP_H2;4852.186032
2015-07-08 00:00:00.000000;189;TRANSP_H2;4852.186032
2015-07-09 00:00:00.000000;190;TRANSP_H2;4852.186032
2015-07-10 00:00:00.000000;191;TRANSP_H2;4852.186032
2015-07-11 00:00:00.000000;192;TRANSP_H2;4852.186032
2015-07-12 00:00:00.000000;193;TRANSP_H2;4852.186032
2015-07-13 00:00:00.000000;194;TRANSP_H2;4852.186032
2015-07-14 00:00:00.000000;195;TRANSP_H2;4852.186032
2015-07-15 00:00:00.000000;196;TRANSP_H2;4852.186032
2015-07-16 00:00:00.000000;197;TRANSP_H2;4852.186032
2015-07-17 00:00:00.000000;198;TRANSP_H2;4852.186032
2015-07-18 00:00:00.000000;199;TRANSP_H2;4852.186032
2015-07-19 00:00:00.000000;200;TRANSP_H2;4852.186032
2015-07-20 00:00:00.000000;201;TRANSP_H2;4852.186032
2015-07-21 00:00:00.000000;202;TRANSP_H2;4852.186032
2015-07-22 00:00:00.000000;203;TRANSP_H2;4852.186032
2015-07-23 00:00:00.000000;204;TRANSP_H2;4852.186032
2015-07-24 00:00:00.000000;205;TRANSP_H2;4852.186032
2015-07-25 00:00:00.000000;206;TRANSP_H2;4852.186032
2015-07-26 00:00:00.000000;207;TRANSP_H2;4852.186032
2015-07-27 00:00:00.000000;208;TRANSP_H2;4852.186032
2015-07-28 00:00:00.000000;209;TRANSP_H2;4852.186032
2015-07-29 00:00:00.000000;210;TRANSP_H2;4852.186032
2015-07-30 00:00:00.000000;211;TRANSP_H2;4852.186032
2015-07-31 00:00:00.000000;212;TRANSP_H2;4852.186032
2015-08-01 00:00:00.000000;213;TRANSP_H2;4852.186032
2015-08-02 00:00:00.000000;214;TRANSP_H2;4852.186032
2015-08-03 00:00:00.000000;215;TRANSP_H2;4852.186032
2015-08-04 00:00:00.000000;216;TRANSP_H2;4852.186032
2015-08-05 00:00:00.000000;217;TRANSP_H2;4852.186032
2015-08-06 00:00:00.000000;218;TRANSP_H2;4852.186032
2015-08-07 00:00:00.000000;219;TRANSP_H2;4852.186032
2015-08-08 00:00:00.000000;220;TRANSP_H2;4852.186032
2015-08-09 00:00:00.000000;221;TRANSP_H2;4852.186032
2015-08-10 00:00:00.000000;222;TRANSP_H2;4852.186032
2015-08-11 00:00:00.000000;223;TRANSP_H2;4852.186032
2015-08-12 00:00:00.000000;224;TRANSP_H2;4852.186032
2015-08-13 00:00:00.000000;225;TRANSP_H2;4852.186032
2015-08-14 00:00:00.000000;226;TRANSP_H2;4852.186032
2015-08-15 00:00:00.000000;227;TRANSP_H2;4852.186032
2015-08-16 00:00:00.000000;228;TRANSP_H2;4852.186032
2015-08-17 00:00:00.000000;229;TRANSP_H2;4852.186032
2015-08-18 00:00:00.000000;230;TRANSP_H2;4852.186032
2015-08-19 00:00:00.000000;231;TRANSP_H2;4852.186032
2015-08-20 00:00:00.000000;232;TRANSP_H2;4852.186032
2015-08-21 00:00:00.000000;233;TRANSP_H2;4852.186032
2015-08-22 00:00:00.000000;234;TRANSP_H2;4852.186032
2015-08-23 00:00:00.000000;235;TRANSP_H2;4852.186032
2015-08-24 00:00:00.000000;236;TRANSP_H2;4852.186032
2015-08-25 00:00:00.000000;237;TRANSP_H2;4852.186032
2015-08-26 00:00:00.000000;238;TRANSP_H2;4852.186032
2015-08-27 00:00:00.000000;239;TRANSP_H2;4852.186032
2015-08-28 00:00:00.000000;240;TRANSP_H2;4852.186032
2015-08-29 00:00:00.000000;241;TRANSP_H2;4852.186032
2015-08-30 00:00:00.000000;242;TRANSP_H2;4852.186032
2015-08-31 00:00:00.000000;243;TRANSP_H2;4852.186032
2015-09-01 00:00:00.000000;244;TRANSP_H2;4852.186032
2015-09-02 00:00:00.000000;245;TRANSP_H2;4852.186032
