nd_id,ca_id,hy,value
4,0,513,0.0001626849029
0,0,514,0.00018153320899999998
1,0,514,0.0001713920037
2,0,514,0.00019752577709999998
3,0,514,0.0002786582108
4,0,514,0.00015760808030000002
0,0,515,0.00017108561789999998
1,0,515,0.0001624654446
2,0,515,0.0001910522623
3,0,515,0.0002608859894
4,0,515,0.0001525312576
0,0,516,0.00016063802609999999
1,0,516,0.0001535388855
2,0,516,0.0001845787476
3,0,516,0.0002431137686
4,0,516,0.00014745443499999998
0,0,517,0.0001590527892
1,0,517,0.00015403012040000002
2,0,517,0.00018597656430000003
3,0,517,0.0002405288853
4,0,517,0.000148846943
0,0,518,0.00015746755030000001
1,0,518,0.0001545213555
2,0,518,0.00018737438119999998
3,0,518,0.0002379440022
4,0,518,0.00015023945090000002
0,0,519,0.0001558823134
1,0,519,0.00015501259040000002
2,0,519,0.00018877219809999997
3,0,519,0.0002353591193
4,0,519,0.00015163195900000002
0,0,520,0.0001641878644
1,0,520,0.0001624142285
2,0,520,0.00019180010389999999
3,0,520,0.0002488708668
4,0,520,0.0001583372836
0,0,521,0.0001724934143
1,0,521,0.0001698158669
2,0,521,0.0001948280096
3,0,521,0.0002623826139
4,0,521,0.0001650426082
0,0,522,0.0001807989649
1,0,522,0.00017721750499999998
2,0,522,0.0001978559155
3,0,522,0.00027589436060000005
4,0,522,0.00017174793269999998
0,0,523,0.00018384961319999998
1,0,523,0.0001795960434
2,0,523,0.0001985964718
3,0,523,0.0002791534633
4,0,523,0.0001742051613
0,0,524,0.00018690025980000002
1,0,524,0.0001819745817
2,0,524,0.0001993370279
3,0,524,0.000282412566
4,0,524,0.00017666238969999998
0,0,525,0.0001899509083
1,0,525,0.0001843531204
2,0,525,0.00020007758430000001
3,0,525,0.0002856716688
4,0,525,0.00017911961810000002
0,0,526,0.0001896363837
1,0,526,0.00018495896630000002
2,0,526,0.0002004454536
3,0,526,0.0002890391725
4,0,526,0.0001797604331
0,0,527,0.00018932185910000001
1,0,527,0.0001855648115
2,0,527,0.00020081332299999997
3,0,527,0.0002924066762
4,0,527,0.0001804012493
0,0,528,0.0001890073343
1,0,528,0.0001861706574
2,0,528,0.0002011811924
3,0,528,0.0002957741797
4,0,528,0.00018104206440000003
0,0,529,0.000195729517
1,0,529,0.00018846717380000002
2,0,529,0.00020384726280000002
3,0,529,0.0002993883935
4,0,529,0.0001825292813
0,0,530,0.0002024517003
1,0,530,0.0001907636909
2,0,530,0.0002065133333
3,0,530,0.0003030026068
4,0,530,0.00018401649730000002
0,0,531,0.0002091738839
1,0,531,0.00019306020710000002
2,0,531,0.0002091794037
3,0,531,0.0003066168207
4,0,531,0.00018550371430000004
0,0,532,0.00020941044280000002
1,0,532,0.0001941749817
2,0,532,0.00020965914119999997
3,0,532,0.0003096416935
4,0,532,0.0001856703011
0,0,533,0.00020964700130000002
1,0,533,0.0001952897572
2,0,533,0.00021013887880000001
3,0,533,0.0003126665658
4,0,533,0.0001858368878
0,0,534,0.0002098835602
1,0,534,0.00019640453180000002
2,0,534,0.0002106186163
3,0,534,0.0003156914387
4,0,534,0.0001860034747
0,0,535,0.00020667443580000002
1,0,535,0.0001950118478
2,0,535,0.000209539799
3,0,535,0.0003127712547
4,0,535,0.0001807403427
0,0,536,0.00020346531190000003
1,0,536,0.0001936191637
2,0,536,0.00020846098180000002
3,0,536,0.0003098510708
4,0,536,0.00017547721109999998
0,0,537,0.0002002561868
1,0,537,0.00019222647969999998
2,0,537,0.00020738216459999999
3,0,537,0.0003069308872
4,0,537,0.00017021407909999998
0,0,538,0.0001962722785
1,0,538,0.0001873874128
2,0,538,0.00020231706969999998
3,0,538,0.0002920796251
4,0,538,0.00016344879349999998
0,0,539,0.0001922883701
1,0,539,0.000182548346
2,0,539,0.00019725197480000004
3,0,539,0.0002772283634
4,0,539,0.0001566835074
0,0,540,0.00018830446190000002
1,0,540,0.00017770927899999999
2,0,540,0.0001921868796
3,0,540,0.0002623771011
4,0,540,0.0001499182217
0,0,541,0.00019303661449999998
1,0,541,0.0001780229752
2,0,541,0.00019389043249999998
3,0,541,0.0002579986702
4,0,541,0.0001505955606
0,0,542,0.0001977687686
1,0,542,0.0001783366717
2,0,542,0.00019559398540000002
3,0,542,0.0002536202399
4,0,542,0.00015127289969999998
0,0,543,0.0002025009213
1,0,543,0.00017865036800000003
2,0,543,0.00019729753840000002
3,0,543,0.0002492418092
4,0,543,0.00015195023859999998
0,0,544,0.0002052941861
1,0,544,0.00018227717780000001
2,0,544,0.0001998010758
3,0,544,0.000262398097
4,0,544,0.0001573199721
0,0,545,0.00020808745180000003
1,0,545,0.000185903988
2,0,545,0.0002023046131
3,0,545,0.0002755543848
4,0,545,0.00016268970489999998
0,0,546,0.0002108807168
1,0,546,0.0001895307979
2,0,546,0.00020480815040000003
3,0,546,0.00028871067180000003
4,0,546,0.00016805943810000001
0,0,547,0.00021402913230000002
1,0,547,0.0001901156742
2,0,547,0.0002052008263
3,0,547,0.0002947728592
4,0,547,0.0001700683871
0,0,548,0.00021717754869999997
1,0,548,0.00019070055090000002
2,0,548,0.0002055935024
3,0,548,0.0003008350473
4,0,548,0.0001720773361
0,0,549,0.0002203259646
1,0,549,0.00019128542719999998
2,0,549,0.00020598617830000002
3,0,549,0.0003068972348
4,0,549,0.00017408628509999998
0,0,550,0.0002233669544
1,0,550,0.000192223563
2,0,550,0.00020684778999999998
3,0,550,0.0003058237009
4,0,550,0.0001755869478
0,0,551,0.0002264079446
1,0,551,0.000193161698
2,0,551,0.00020770940159999999
3,0,551,0.0003047501674
4,0,551,0.0001770876106
0,0,552,0.0002294489346
1,0,552,0.0001940998339
2,0,552,0.00020857101330000002
3,0,552,0.0003036766335
4,0,552,0.00017858827330000001
0,0,553,0.0002307495618
1,0,553,0.0001954573287
2,0,553,0.00020988994979999998
3,0,553,0.0003037346561
4,0,553,0.00017857141019999998
0,0,554,0.0002320501885
1,0,554,0.0001968148237
2,0,554,0.0002112088864
3,0,554,0.0003037926789
4,0,554,0.000178554547
0,0,555,0.00023335081569999998
1,0,555,0.0001981723178
2,0,555,0.00021252782309999998
3,0,555,0.00030385070139999997
4,0,555,0.00017853768390000001
0,0,556,0.00023541121159999999
1,0,556,0.0001988776863
2,0,556,0.00021216689419999998
3,0,556,0.0003001283926
4,0,556,0.0001802244469
0,0,557,0.0002374716071
1,0,557,0.00019958305359999998
2,0,557,0.0002118059656
3,0,557,0.0002964060842
4,0,557,0.0001819112109
0,0,558,0.000239532003
1,0,558,0.0002002884219
2,0,558,0.00021144503680000002
3,0,558,0.0002926837755
4,0,558,0.0001835979739
0,0,559,0.0002387938096
1,0,559,0.00019843060000000002
2,0,559,0.000209723437
3,0,559,0.00028471060110000005
4,0,559,0.0001794985611
0,0,560,0.00023805561719999997
1,0,560,0.0001965727781
2,0,560,0.0002080018373
3,0,560,0.0002767374263
4,0,560,0.00017539914930000004
0,0,561,0.0002373174238
1,0,561,0.00019471495609999997
2,0,561,0.0002062802376
3,0,561,0.0002687642527
4,0,561,0.0001712997365
0,0,562,0.00023274730810000002
1,0,562,0.00018870668169999996
2,0,562,0.000202323751
3,0,562,0.000258656678
4,0,562,0.0001644481126
0,0,563,0.000228177192
1,0,563,0.00018269840780000003
2,0,563,0.00019836726459999997
3,0,563,0.000248549103
4,0,563,0.00015759648869999998
0,0,564,0.0002236070765
1,0,564,0.00017669013340000002
2,0,564,0.0001944107782
3,0,564,0.0002384415285
4,0,564,0.0001507448646
0,0,565,0.00022372971000000002
1,0,565,0.0001785469655
2,0,565,0.00019326083249999998
3,0,565,0.0002355270797
4,0,565,0.00014990583019999998
0,0,566,0.0002238523434
1,0,566,0.00018040379819999998
2,0,566,0.0001921108868
3,0,566,0.0002326126324
4,0,566,0.0001490667956
0,0,567,0.000223974977
1,0,567,0.0001822606301
2,0,567,0.00019096094099999998
3,0,567,0.00022969818340000002
4,0,567,0.0001482277611
0,0,568,0.0002274923126
1,0,568,0.0001860959777
2,0,568,0.0001927275141
3,0,568,0.0002394892019
4,0,568,0.00015611584669999998
0,0,569,0.00023100964800000002
1,0,569,0.00018993132460000002
2,0,569,0.0001944940871
3,0,569,0.0002492802188
4,0,569,0.0001640039316
0,0,570,0.0002345269837
1,0,570,0.00019376667269999998
2,0,570,0.00019626066030000003
3,0,570,0.000259071237
4,0,570,0.00017189201669999998
0,0,571,0.000236455079
1,0,571,0.00019502098559999998
2,0,571,0.00019711503540000003
3,0,571,0.0002647822923
4,0,571,0.00017591027559999998
0,0,572,0.00023838317360000001
1,0,572,0.00019627529769999997
2,0,572,0.0001979694105
3,0,572,0.0002704933472
4,0,572,0.00017992853469999998
0,0,573,0.000240311269
1,0,573,0.00019752961050000003
2,0,573,0.0001988237856
3,0,573,0.0002762044023
4,0,573,0.0001839467935
0,0,574,0.0002421974768
1,0,574,0.0001976138883
2,0,574,0.0001996165397
3,0,574,0.0002812411053
4,0,574,0.00018702706730000003
0,0,575,0.00024408368469999999
1,0,575,0.0001976981671
2,0,575,0.0002004092938
3,0,575,0.00028627780860000004
4,0,575,0.0001901073413
0,0,576,0.0002459698925
1,0,576,0.0001977824446
2,0,576,0.0002012020479
3,0,576,0.0002913145117
4,0,576,0.000193187615
0,0,577,0.0002472432901
1,0,577,0.00020011240469999998
2,0,577,0.0002017162818
3,0,577,0.00029635449369999996
4,0,577,0.0001924339807
0,0,578,0.0002485166875
1,0,578,0.00020244236519999999
2,0,578,0.0002022305156
3,0,578,0.000301394476
4,0,578,0.00019168034609999999
0,0,579,0.0002497900851
1,0,579,0.0002047723254
2,0,579,0.0002027447494
3,0,579,0.0003064344581
4,0,579,0.0001909267118
0,0,580,0.0002501012231
1,0,580,0.0002038980314
2,0,580,0.00020364813340000002
3,0,580,0.00030711589739999996
4,0,580,0.0001930079191
0,0,581,0.0002504123606
1,0,581,0.0002030237371
2,0,581,0.0002045515173
3,0,581,0.00030779733710000005
4,0,581,0.0001950891271
0,0,582,0.0002507234988
1,0,582,0.0002021494431
2,0,582,0.00020545490119999998
3,0,582,0.0003084787764
4,0,582,0.0001971703345
0,0,583,0.0002471142253
1,0,583,0.0002002056205
2,0,583,0.0002028684222
3,0,583,0.000301189794
4,0,583,0.0001918774929
0,0,584,0.0002435049516
1,0,584,0.00019826179640000002
2,0,584,0.0002002819431
3,0,584,0.00029390081139999997
4,0,584,0.0001865846511
0,0,585,0.0002398956782
1,0,585,0.0001963179733
2,0,585,0.00019769546409999998
3,0,585,0.0002866118291
4,0,585,0.00018129180940000002
0,0,586,0.0002356768794
1,0,586,0.00019166402590000003
2,0,586,0.00019175211800000002
3,0,586,0.0002677625981
4,0,586,0.00017603217710000001
0,0,587,0.0002314580805
1,0,587,0.0001870100791
2,0,587,0.0001858087717
3,0,587,0.000248913368
4,0,587,0.0001707725451
0,0,588,0.00022723928190000002
1,0,588,0.0001823561317
2,0,588,0.0001798654259
3,0,588,0.0002300641377
4,0,588,0.0001655129128
0,0,589,0.00022689118469999998
1,0,589,0.0001846613469
2,0,589,0.00018213905309999998
3,0,589,0.0002287056769
4,0,589,0.0001656921768
0,0,590,0.0002265430877
1,0,590,0.00018696656190000002
2,0,590,0.00018441268019999999
3,0,590,0.00022734721580000003
4,0,590,0.0001658714403
0,0,591,0.00022619499039999998
1,0,591,0.0001892717772
2,0,591,0.00018668630730000002
3,0,591,0.0002259887551
4,0,591,0.0001660507042
0,0,592,0.00023107943930000002
1,0,592,0.0001963083868
2,0,592,0.0001895024774
3,0,592,0.0002361434649
4,0,592,0.0001739775891
0,0,593,0.00023596388780000002
1,0,593,0.00020334499669999998
2,0,593,0.0001923186477
3,0,593,0.00024629817360000004
4,0,593,0.0001819044735
0,0,594,0.0002408483367
1,0,594,0.0002103816058
2,0,594,0.00019513481790000003
3,0,594,0.0002564528835
4,0,594,0.00018983135830000003
0,0,595,0.00024190790569999997
1,0,595,0.00021187287039999998
2,0,595,0.00019530162950000002
3,0,595,0.00025843272119999996
4,0,595,0.00019306800340000002
0,0,596,0.00024296747490000001
1,0,596,0.0002133641355
2,0,596,0.00019546844080000004
3,0,596,0.0002604125577
4,0,596,0.0001963046491
0,0,597,0.0002440270439
1,0,597,0.0002148553994
2,0,597,0.00019563525230000003
3,0,597,0.0002623923953
4,0,597,0.00019954129419999997
0,0,598,0.00024462964
1,0,598,0.00021677568739999998
2,0,598,0.0001949985861
3,0,598,0.0002631164779
4,0,598,0.0002020586261
0,0,599,0.00024523223680000003
1,0,599,0.0002186959752
2,0,599,0.00019436192
3,0,599,0.0002638405612
4,0,599,0.0002045759578
0,0,600,0.0002458348329
1,0,600,0.000220616263
2,0,600,0.00019372525380000004
3,0,600,0.0002645646437
4,0,600,0.00020709328959999998
0,0,601,0.00024768188680000005
1,0,601,0.000219024609
2,0,601,0.00019396499130000001
3,0,601,0.0002634038965
4,0,601,0.00020379948119999996
0,0,602,0.0002495289405
1,0,602,0.0002174329575
2,0,602,0.00019420472890000002
3,0,602,0.00026224314790000003
4,0,602,0.0002005056715
0,0,603,0.0002513759946
1,0,603,0.0002158413035
2,0,603,0.00019444446650000003
3,0,603,0.0002610824008
4,0,603,0.000197211863
0,0,604,0.0002520564945
1,0,604,0.0002169994326
2,0,604,0.00019396040540000002
3,0,604,0.0002590788886
4,0,604,0.0002004736059
0,0,605,0.0002527369937
1,0,605,0.0002181575628
2,0,605,0.00019347634440000002
3,0,605,0.0002570753758
4,0,605,0.0002037353497
0,0,606,0.0002534174936
1,0,606,0.00021931569190000003
2,0,606,0.0001929922834
3,0,606,0.0002550718636
4,0,606,0.00020699709259999998
0,0,607,0.0002484744677
1,0,607,0.00021472857000000005
2,0,607,0.0001912137577
3,0,607,0.0002498457717
4,0,607,0.00020211428449999998
0,0,608,0.00024353144199999998
1,0,608,0.0002101414473
2,0,608,0.0001894352319
3,0,608,0.0002446196785
4,0,608,0.00019723147639999998
0,0,609,0.0002385884166
1,0,609,0.0002055543249
2,0,609,0.00018765670619999997
3,0,609,0.0002393935867
4,0,609,0.0001923486682
0,0,610,0.0002294316534
1,0,610,0.0001982474119
2,0,610,0.0001843686089
3,0,610,0.0002316319933
4,0,610,0.00018453787269999996
0,0,611,0.0002202748906
1,0,611,0.00019094049890000002
2,0,611,0.0001810805116
3,0,611,0.0002238703979
4,0,611,0.00017672707679999998
0,0,612,0.0002111181276
1,0,612,0.0001836335858
2,0,612,0.00017779241419999998
3,0,612,0.0002161088045
4,0,612,0.000168916281
0,0,613,0.0002118213293
1,0,613,0.00018139985690000002
2,0,613,0.00017689620599999997
3,0,613,0.00021342691730000002
4,0,613,0.0001661929638
0,0,614,0.00021252453080000002
1,0,614,0.0001791661274
2,0,614,0.00017599999759999998
3,0,614,0.0002107450301
4,0,614,0.0001634696468
0,0,615,0.00021322773240000002
1,0,615,0.0001769323982
2,0,615,0.00017510378930000003
3,0,615,0.00020806314280000002
4,0,615,0.0001607463297
0,0,616,0.0002281773588
1,0,616,0.00017979748369999996
2,0,616,0.0001760306237
3,0,616,0.00021098665080000002
4,0,616,0.0001681504167
0,0,617,0.00024312698480000001
1,0,617,0.0001826625692
2,0,617,0.0001769574581
3,0,617,0.0002139101584
4,0,617,0.00017555450339999998
0,0,618,0.0002580766122
1,0,618,0.0001855276547
2,0,618,0.0001778842926
3,0,618,0.0002168336664
4,0,618,0.0001829585901
0,0,619,0.000266767461
1,0,619,0.0001854587588
2,0,619,0.0001784074186
3,0,619,0.00021977127669999997
4,0,619,0.0001872037599
0,0,620,0.0002754583095
1,0,620,0.0001853898621
2,0,620,0.0001789305443
3,0,620,0.0002227088884
4,0,620,0.00019144893039999998
0,0,621,0.00028414915789999997
1,0,621,0.0001853209663
2,0,621,0.00017945367019999998
3,0,621,0.00022564649859999997
4,0,621,0.0001956941
0,0,622,0.00028453066910000003
1,0,622,0.0001845053862
2,0,622,0.0001794646021
3,0,622,0.0002286274533
4,0,622,0.00019830558269999998
0,0,623,0.0002849121816
1,0,623,0.000183689806
2,0,623,0.00017947553369999998
3,0,623,0.00023160840959999998
4,0,623,0.0002009170659
0,0,624,0.0002852936927
1,0,624,0.00018287422600000002
2,0,624,0.00017948646569999996
3,0,624,0.00023458936430000002
4,0,624,0.00020352854880000004
0,0,625,0.0002808492943
1,0,625,0.00018416329690000002
2,0,625,0.0001799754653
3,0,625,0.0002367656634
4,0,625,0.0002049838752
0,0,626,0.0002764048949
1,0,626,0.00018545236719999997
2,0,626,0.0001804644651
3,0,626,0.00023894196390000002
4,0,626,0.00020643920159999998
0,0,627,0.0002719604965
1,0,627,0.0001867414378
2,0,627,0.0001809534648
3,0,627,0.000241118263
4,0,627,0.000207894528
0,0,628,0.00026532264409999997
1,0,628,0.00018655227139999998
2,0,628,0.0001817762302
3,0,628,0.00024313159680000002
4,0,628,0.0002096729475
0,0,629,0.0002586847923
1,0,629,0.0001863631046
2,0,629,0.00018259899559999997
3,0,629,0.0002451449311
4,0,629,0.0002114513669
0,0,630,0.0002520469402
1,0,630,0.00018617393809999998
2,0,630,0.000183421761
3,0,630,0.0002471582646
4,0,630,0.0002132297865
0,0,631,0.0002440785166
1,0,631,0.000184375114
2,0,631,0.00018329696319999999
3,0,631,0.0002450238367
4,0,631,0.0002042109938
0,0,632,0.00023611009300000002
1,0,632,0.0001825762903
2,0,632,0.0001831721656
3,0,632,0.0002428894087
4,0,632,0.00019519220150000002
0,0,633,0.000228141669
1,0,633,0.00018077746619999999
2,0,633,0.0001830473677
3,0,633,0.0002407549812
4,0,633,0.0001861734087
0,0,634,0.0002211585187
1,0,634,0.00017867696469999999
2,0,634,0.0001795437256
3,0,634,0.00023339695410000001
4,0,634,0.0001780029478
0,0,635,0.0002141753683
1,0,635,0.000176576463
2,0,635,0.00017604008340000002
3,0,635,0.00022603892680000002
4,0,635,0.0001698324871
0,0,636,0.00020719221809999998
1,0,636,0.0001744759612
2,0,636,0.0001725364416
3,0,636,0.00021868089919999998
4,0,636,0.00016166202640000002
0,0,637,0.0002103375406
1,0,637,0.0001772528151
2,0,637,0.00017416130010000001
3,0,637,0.0002186457962
4,0,637,0.0001618600278
0,0,638,0.0002134828631
1,0,638,0.00018002966819999998
2,0,638,0.00017578615849999998
3,0,638,0.00021861069319999997
4,0,638,0.0001620580288
0,0,639,0.0002166281855
1,0,639,0.0001828065219
2,0,639,0.00017741101709999998
3,0,639,0.0002185755902
4,0,639,0.00016225603030000003
0,0,640,0.00022105412219999997
1,0,640,0.00018878069919999997
2,0,640,0.00018104775819999998
3,0,640,0.0002289755215
4,0,640,0.00017066239569999997
0,0,641,0.0002254800579
1,0,641,0.0001947548768
2,0,641,0.00018468449930000004
3,0,641,0.0002393754514
4,0,641,0.00017906876059999998
0,0,642,0.00022990599459999996
1,0,642,0.0002007290537
2,0,642,0.00018832124030000003
3,0,642,0.00024977538250000003
4,0,642,0.00018747512580000002
0,0,643,0.00023094432479999998
1,0,643,0.0002032632235
2,0,643,0.00018921222890000002
3,0,643,0.000253084265
4,0,643,0.00019172923069999998
0,0,644,0.000231982655
1,0,644,0.000205797395
2,0,644,0.0001901032177
3,0,644,0.0002563931471
4,0,644,0.0001959833354
0,0,645,0.0002330209852
1,0,645,0.0002083315646
2,0,645,0.0001909942063
3,0,645,0.00025970202959999997
4,0,645,0.00020023744030000002
0,0,646,0.00023327638230000001
1,0,646,0.00020817885459999998
2,0,646,0.000190630747
3,0,646,0.0002591481665
4,0,646,0.00020333563619999998
0,0,647,0.0002335317799
1,0,647,0.00020802614549999998
2,0,647,0.00019026728769999999
3,0,647,0.00025859430359999997
4,0,647,0.0002064338327
0,0,648,0.0002337871772
1,0,648,0.00020787343550000001
2,0,648,0.00018990382850000002
3,0,648,0.0002580404406
4,0,648,0.0002095320288
0,0,649,0.0002387146039
1,0,649,0.0002047965769
2,0,649,0.00018908495709999998
3,0,649,0.0002569828425
4,0,649,0.0002091062832
0,0,650,0.0002436420304
1,0,650,0.0002017197165
2,0,650,0.0001882660857
3,0,650,0.0002559252445
4,0,650,0.0002086805371
0,0,651,0.0002485694574
1,0,651,0.0001986428574
2,0,651,0.0001874472143
3,0,651,0.0002548676464
4,0,651,0.0002082547916
0,0,652,0.0002490157713
1,0,652,0.00020110867149999997
2,0,652,0.0001875576235
3,0,652,0.0002544714547
4,0,652,0.00020966113680000002
0,0,653,0.0002494620855
1,0,653,0.0002035744862
2,0,653,0.0001876680327
3,0,653,0.0002540752639
4,0,653,0.00021106748200000003
0,0,654,0.00024990839960000003
1,0,654,0.00020604029980000004
2,0,654,0.0001877784419
3,0,654,0.0002536790723
4,0,654,0.00021247382709999998
0,0,655,0.00024287784619999998
1,0,655,0.0002047880674
2,0,655,0.0001866668081
3,0,655,0.0002490690365
4,0,655,0.00020705159439999998
0,0,656,0.0002358472931
1,0,656,0.00020353583459999997
2,0,656,0.0001855551743
3,0,656,0.00024445900150000003
4,0,656,0.000201629362
0,0,657,0.0002288167397
1,0,657,0.0002022836021
2,0,657,0.00018444354059999997
3,0,657,0.00023984896569999997
4,0,657,0.00019620712909999998
0,0,658,0.0002206149455
1,0,658,0.0001933084099
2,0,658,0.0001813126378
3,0,658,0.00022985859619999998
4,0,658,0.0001881809518
0,0,659,0.0002124131512
1,0,659,0.0001843332183
2,0,659,0.0001781817352
3,0,659,0.00021986822630000002
4,0,659,0.0001801547741
0,0,660,0.0002042113566
1,0,660,0.00017535802530000002
2,0,660,0.0001750508323
3,0,660,0.0002098778564
4,0,660,0.00017212859630000004
0,0,661,0.0002035800401
1,0,661,0.00017252258150000002
2,0,661,0.0001717046649
3,0,661,0.0002030263654
4,0,661,0.00017025533019999998
0,0,662,0.0002029487244
1,0,662,0.00016968713780000002
2,0,662,0.0001683584971
3,0,662,0.00019617487590000001
4,0,662,0.00016838206409999998
0,0,663,0.0002023174079
1,0,663,0.0001668516943
2,0,663,0.00016501232960000001
3,0,663,0.00018932338490000003
4,0,663,0.00016650879799999998
0,0,664,0.00022271687409999998
1,0,664,0.0001716042274
2,0,664,0.0001669728365
3,0,664,0.0001966589281
4,0,664,0.00017408525859999999
0,0,665,0.0002431163406
1,0,665,0.0001763567606
2,0,665,0.0001689333429
3,0,665,0.0002039944687
4,0,665,0.0001816617194
0,0,666,0.0002635158066
1,0,666,0.0001811092936
2,0,666,0.00017089384990000002
3,0,666,0.00021133001180000002
4,0,666,0.0001892381798
0,0,667,0.0002657647491
1,0,667,0.00018058539380000002
2,0,667,0.0001738317717
3,0,667,0.0002166443253
4,0,667,0.0001932016961
0,0,668,0.00026801369180000004
1,0,668,0.00018006149440000002
2,0,668,0.00017676969359999999
3,0,668,0.000221958638
4,0,668,0.0001971652117
0,0,669,0.00027026263410000006
1,0,669,0.0001795375946
2,0,669,0.0001797076152
3,0,669,0.0002272729515
4,0,669,0.000201128728
0,0,670,0.0002684443646
1,0,670,0.0001776534823
2,0,670,0.0001819845079
3,0,670,0.00022971872350000002
4,0,670,0.0002020957748
0,0,671,0.000266626096
1,0,671,0.00017576936999999998
2,0,671,0.00018426140059999997
3,0,671,0.0002321644959
4,0,671,0.00020306282200000002
0,0,672,0.0002648078264
1,0,672,0.0001738852575
2,0,672,0.00018653829319999996
3,0,672,0.0002346102677
4,0,672,0.0002040298686
0,0,673,0.0002549715072
1,0,673,0.0001735775937
2,0,673,0.00018810986850000002
3,0,673,0.0002343264288
4,0,673,0.0002049560801
0,0,674,0.0002451351875
1,0,674,0.00017326992980000003
2,0,674,0.0001896814439
3,0,674,0.00023404258949999998
4,0,674,0.00020588229180000002
0,0,675,0.00023529886719999998
1,0,675,0.00017296226600000002
2,0,675,0.00019125301930000003
3,0,675,0.0002337587506
4,0,675,0.00020680850330000001
0,0,676,0.0002347867044
1,0,676,0.0001740677743
2,0,676,0.0001931356763
3,0,676,0.00023455386660000001
4,0,676,0.0002064194542
0,0,677,0.0002342745416
1,0,677,0.00017517328259999997
2,0,677,0.0001950183332
3,0,677,0.00023534898240000002
4,0,677,0.0002060304048
0,0,678,0.00023376237890000001
1,0,678,0.000176278791
2,0,678,0.0001969009903
3,0,678,0.0002361440985
4,0,678,0.00020564135569999998
0,0,679,0.00023143809130000002
1,0,679,0.0001755659417
2,0,679,0.0001953319375
3,0,679,0.00023483674660000002
4,0,679,0.0001994123326
0,0,680,0.0002291138037
1,0,680,0.0001748530925
2,0,680,0.0001937628846
3,0,680,0.00023352939569999998
4,0,680,0.00019318331000000002
0,0,681,0.0002267895161
1,0,681,0.00017414024310000002
2,0,681,0.0001921938318
3,0,681,0.00023222204380000003
4,0,681,0.000186954287
0,0,682,0.0002212256043
1,0,682,0.0001712280245
2,0,682,0.0001882579117
3,0,682,0.0002292263866
4,0,682,0.000179352989
0,0,683,0.00021566169269999997
1,0,683,0.0001683158055
2,0,683,0.0001843219914
3,0,683,0.00022623073080000003
4,0,683,0.0001717516907
0,0,684,0.0002100977809
1,0,684,0.00016540358700000001
2,0,684,0.0001803860713
3,0,684,0.0002232350737
4,0,684,0.00016415039269999997
0,0,685,0.000209982097
1,0,685,0.00016431752380000002
2,0,685,0.0001796402479
3,0,685,0.00022133395199999998
4,0,685,0.00016583453690000003
0,0,686,0.0002098664128
1,0,686,0.0001632314608
2,0,686,0.00017889442449999998
3,0,686,0.00021943283040000002
4,0,686,0.0001675186809
0,0,687,0.00020975072889999998
1,0,687,0.0001621453977
2,0,687,0.00017814860109999998
3,0,687,0.0002175317085
4,0,687,0.000169202825
0,0,688,0.00021996762459999998
1,0,688,0.0001640799897
2,0,688,0.00018090743050000002
3,0,688,0.000219046859
4,0,688,0.00017300709999999999
0,0,689,0.0002301845204
1,0,689,0.00016601458159999999
2,0,689,0.0001836662599
3,0,689,0.0002205620087
4,0,689,0.00017681137500000002
0,0,690,0.00024040141669999998
1,0,690,0.0001679491737
2,0,690,0.00018642508949999999
3,0,690,0.0002220771592
4,0,690,0.00018061565009999997
0,0,691,0.0002402954325
1,0,691,0.0001680087916
2,0,691,0.000186920125
3,0,691,0.00022549982499999997
4,0,691,0.00018008742190000002
0,0,692,0.0002401894485
1,0,692,0.00016806840959999997
2,0,692,0.00018741516049999998
3,0,692,0.0002289224902
4,0,692,0.00017955919269999998
0,0,693,0.00024008346440000002
1,0,693,0.00016812802759999998
2,0,693,0.00018791019599999998
3,0,693,0.00023234515589999998
4,0,693,0.00017903096450000002
0,0,694,0.0002390003423
1,0,694,0.0001686004001
2,0,694,0.0001887933999
3,0,694,0.00023750938900000002
4,0,694,0.00017749049369999997
0,0,695,0.0002379172206
1,0,695,0.0001690727729
2,0,695,0.000189676604
3,0,695,0.0002426736233
4,0,695,0.00017595002380000002
0,0,696,0.0002368340985
1,0,696,0.0001695451455
2,0,696,0.00019055980790000002
3,0,696,0.00024783785680000003
4,0,696,0.000174409553
0,0,697,0.00023510867640000002
1,0,697,0.0001731122065
2,0,697,0.0001923421316
3,0,697,0.0002540629343
4,0,697,0.00017538315769999996
0,0,698,0.00023338325409999998
1,0,698,0.00017667926759999997
2,0,698,0.0001941244555
3,0,698,0.00026028801190000004
4,0,698,0.0001763567628
0,0,699,0.000231657832
1,0,699,0.00018024632890000002
2,0,699,0.0001959067792
3,0,699,0.0002665130894
4,0,699,0.0001773303674
0,0,700,0.0002313782131
1,0,700,0.0001847491155
2,0,700,0.0001981967575
3,0,700,0.00027058003889999995
4,0,700,0.0001773608021
0,0,701,0.00023109859410000002
1,0,701,0.000189251902
2,0,701,0.00020048673580000002
3,0,701,0.0002746469881
4,0,701,0.00017739123630000002
0,0,702,0.0002308189753
1,0,702,0.00019375468850000002
2,0,702,0.0002027767142
3,0,702,0.0002787139375
4,0,702,0.00017742167080000003
0,0,703,0.00022867556499999998
1,0,703,0.0001941216981
2,0,703,0.00020292105769999997
3,0,703,0.0002765223742
4,0,703,0.00017544342630000003
